DEP_ACTU,DEP_ANTE,nb_ind,pct_ind_ACTU,pct_ind_ANTE,cas_MIG
13,17,200.854569809683,0.000101734916987689,0.000321562259194307,MIG
13,18,86.2581862380254,4.36906634723282e-05,0.000280856222946465,MIG
13,19,56.4651644119954,2.86001897770793e-05,0.000236763284334745,MIG
13,21,264.536722589404,0.000133990586016185,0.000505026464676278,MIG
13,22,99.4837277004466,5.03895370108868e-05,0.000169284113015425,MIG
13,24,109.410164825063,5.54173800806923e-05,0.000267356333521304,MIG
13,25,268.113439690836,0.000135802230220982,0.000510587058856004,MIG
13,26,545.894495283802,0.000276501207885669,0.00111267656949912,MIG
13,27,160.928510087745,8.1511954795165e-05,0.000273223663127175,MIG
13,28,115.022171964892,5.82599197403365e-05,0.000268599025041337,MIG
13,29,234.168612298925,0.000118608824065724,0.000262601027494326,MIG
13,2A,240.251459304257,0.000121689848987002,0.00161171022948125,MIG
13,2B,261.275861839711,0.000132338926320353,0.00155604571630927,MIG
13,30,2117.83763893841,0.00107270666828719,0.00292550131592014,MIG
13,31,1154.20672386033,0.000584617643252156,0.000898232920117039,MIG
13,32,58.7169400491901,2.97407374267641e-05,0.000313986472737762,MIG
13,33,795.048225031839,0.000402700148925982,0.00053374227160866,MIG
13,34,2106.90183682373,0.00106716757141036,0.00194687830068141,MIG
13,35,242.73924941401,0.000122949940408066,0.000240676042342851,MIG
13,36,41.5831584765692,2.10622998506242e-05,0.000186043889006768,MIG
13,37,333.740284879565,0.000169042906068017,0.000561898537387925,MIG
13,38,988.746447535692,0.000500810301987296,0.00081032149362903,MIG
13,39,109.421181031301,5.5422959903089e-05,0.000425663008426256,MIG
13,40,169.989180339066,8.61012779892768e-05,0.000432337347285947,MIG
13,41,88.2647927689092,4.47070304339554e-05,0.000268518395056351,MIG
13,42,311.346563011472,0.000157700254330222,0.000417824916176226,MIG
13,43,69.058230019844,3.49787077537872e-05,0.000309181320612281,MIG
13,44,379.464620691567,0.000192202755070003,0.000288302182622049,MIG
13,45,251.63214549125,0.000127454284247767,0.000382066017686524,MIG
13,46,70.3371973123306,3.562651791541e-05,0.000412971228370375,MIG
13,47,116.629928173744,5.90742648886645e-05,0.000355282021652478,MIG
13,48,60.1236779665429,3.04532647313753e-05,0.000802713842510125,MIG
13,49,132.545136624575,6.71354825752785e-05,0.000167896431294427,MIG
13,50,87.4967841962991,4.43180261486441e-05,0.000177061320329836,MIG
13,51,175.989838413814,8.91406733671587e-05,0.000313360118028396,MIG
13,52,46.4649423789855,2.35349738880372e-05,0.000259017594379371,MIG
13,53,39.6311370985153,2.00735808334633e-05,0.000130888101602112,MIG
13,54,307.805050468505,0.000155906441598398,0.000426569359869715,MIG
13,55,20.6181307237699,1.0443296458784e-05,0.000108387132638597,MIG
13,56,168.730310611076,8.54636474519348e-05,0.000231967659831734,MIG
13,57,228.282298921957,0.000115627345459901,0.000221445166206283,MIG
13,58,68.8522486069013,3.48743760377272e-05,0.000326436929440556,MIG
13,59,1103.26720233594,0.000558816248747734,0.000429811907812744,MIG
13,60,315.485116393397,0.000159796474421994,0.000390760301542966,MIG
13,61,95.1903337410237,4.82148885651422e-05,0.00033338873106,MIG
13,62,235.796006102241,0.000119433115858754,0.000162000976658821,MIG
13,63,276.455306460496,0.000140027472017262,0.000438140350058267,MIG
13,64,352.602290063961,0.000178596706778024,0.000538746463886266,MIG
13,65,143.524363015089,7.2696574296947e-05,0.000632871736536489,MIG
13,66,475.420913301384,0.000240805609724274,0.00104081115451602,MIG
13,67,379.597962277221,0.000192270293962249,0.00034665451372629,MIG
13,68,110.950504643991,5.61975781302557e-05,0.000148081110921483,MIG
13,69,1947.77929338168,0.00098657035739981,0.00110228860323528,MIG
13,70,122.988961848658,6.22951812146024e-05,0.000522207063188424,MIG
13,71,181.278971584171,9.18196740218759e-05,0.000329945614334603,MIG
13,72,110.205312060265,5.58201303792932e-05,0.000196559823466968,MIG
13,73,212.480367316405,0.00010762350366701,0.000506384984893762,MIG
13,74,290.771593193444,0.000147278819316596,0.000381398637123901,MIG
13,75,2952.35420553182,0.00149539794042343,0.00134473958965033,MIG
13,76,456.984427917385,0.000231467339194193,0.000368005624680313,MIG
13,77,596.533416552175,0.000302150345251403,0.000440255700374148,MIG
13,78,1090.32375079713,0.000552260256673056,0.000778116021090419,MIG
13,79,21.5927561416479,1.09369543132001e-05,5.86784982338975e-05,MIG
13,80,139.332296251007,7.05732491236399e-05,0.000246929510296689,MIG
13,81,187.213008007162,9.48253248440947e-05,0.00049397039439581,MIG
13,82,88.2306926456518,4.46897583688382e-05,0.000356353201870878,MIG
13,83,5109.32546309682,0.00258792619129237,0.00500353399860852,MIG
13,84,4363.61399920185,0.00221021562215766,0.00799629382326347,MIG
13,85,77.7186033346815,3.93652764094181e-05,0.000119609943120066,MIG
13,86,122.019468888737,6.18041230032249e-05,0.00028744642269387,MIG
13,87,97.6720084096185,4.94718824520085e-05,0.000264215327378623,MIG
13,88,82.1214068496126,4.15953419266181e-05,0.000221105288965683,MIG
13,89,79.5327159425325,4.02841432081218e-05,0.000235743366618378,MIG
13,90,44.6551153554857,2.26182777821319e-05,0.000315682238613908,MIG
13,91,420.110449911556,0.000212790287957652,0.000336708197781436,MIG
13,92,1249.39990274021,0.000632833972909555,0.000797500840870707,MIG
13,93,546.927041127498,0.000277024203034816,0.000353231532978097,MIG
13,94,628.841664576985,0.000318514807030571,0.000467477098752471,MIG
13,95,538.705377263456,0.000272859845253454,0.00045295021113038,MIG
13,971,109.330159685827,5.53768566501998e-05,0.000275746465230589,MIG
13,972,138.495310164981,7.01493070143695e-05,0.000363686491754237,MIG
13,973,66.8776501344656,3.38742214887537e-05,0.000274601130276191,MIG
13,974,270.682405527607,0.000137103437987356,0.000326404658175031,MIG
14,01,38.2319396921845,5.60634106020405e-05,6.25110588755479e-05,MIG
14,02,81.3417768346216,0.000119279782048599,0.000152299339190628,MIG
14,03,8.2100539181469,1.20392433024279e-05,2.43532741845588e-05,MIG
14,04,5,7.3320123244363e-06,3.15506414040395e-05,MIG
14,06,128.871273656035,0.00018897715334237,0.00012090151772274,MIG
14,07,3.11946061318646,4.57438473229535e-06,9.85578646018438e-06,MIG
14,08,44.5379475275009,6.53105560353468e-05,0.000160633689246258,MIG
14,09,5.84538691039458,8.57168977362234e-06,3.90256780123602e-05,MIG
14,10,53.5619584126918,7.85433878405602e-05,0.000176322446235138,MIG
14,11,17.4605198985467,2.5604149417442e-05,4.87426945930593e-05,MIG
14,12,31.3163470316939,4.59223684785407e-05,0.000114329434083256,MIG
14,13,73.051052668571,0.000107122243695802,3.69545989981326e-05,MIG
14,14,664428.13644704,0.974319057026389,0.973987461937734,ISO
14,15,2.91072581117391,4.26829550411639e-06,2.01165651209299e-05,MIG
14,16,39.2863068135476,5.76095371477033e-05,0.000112846250436745,MIG
14,17,58.0602234923546,8.5139654841094e-05,9.29527102779806e-05,MIG
14,18,30.8484321050937,4.52362168768167e-05,0.000100442340637087,MIG
14,19,12.2372175439394,1.79446859697944e-05,5.13117042515218e-05,MIG
14,21,42.0113455126721,6.16055406130127e-05,8.02037656355551e-05,MIG
14,22,195.693297021885,0.000286965133114807,0.00033299683249872,MIG
14,23,6.74815482315784,9.89551086611951e-06,5.69444400468789e-05,MIG
14,24,25.8792979123441,3.79494662482131e-05,6.32390437854898e-05,MIG
14,25,50.5568040098949,7.41366220169321e-05,9.62788359074338e-05,MIG
14,26,9.06356466149808,1.32908335602859e-05,1.84739287941458e-05,MIG
14,27,1397.98282522339,0.00205000546077764,0.00237348862726778,MIG
14,28,175.76464310156,0.000257741705884157,0.000410444447077797,MIG
14,29,232.27553505117,0.000340609417132042,0.00026047809553728,MIG
14,2A,3.01396241504749,4.4196819145032e-06,2.02189575441966e-05,MIG
14,2B,18.9020543862438,2.7718019143421e-05,0.000112572437997367,MIG
14,30,28.1119614240302,4.12234495250134e-05,3.88328069286372e-05,MIG
14,31,101.550414636117,0.000148913778332726,7.90291059582616e-05,MIG
14,32,2.84494196011045,4.17182990276716e-06,1.52132125831216e-05,MIG
14,33,150.404188636982,0.000220553072946639,0.000100971325732279,MIG
14,34,102.69464160182,0.000150591675575622,9.48947719520944e-05,MIG
14,35,671.890282866237,0.000985261566928849,0.000666179427345346,MIG
14,36,35.3538987907498,5.18430443301303e-05,0.000158174055640553,MIG
14,37,117.589030911339,0.000172432844772092,0.000197977611560403,MIG
14,38,68.9082150687146,0.000101047176427745,5.64733333777925e-05,MIG
14,39,10.3542801292853,1.51835419037172e-05,4.02795326131511e-05,MIG
14,40,78.2125912055624,0.000114691136529056,0.000198919861480161,MIG
14,41,42.722390550807,6.26482188095795e-05,0.00012996968988199,MIG
14,42,11.7706896015138,1.72605682450827e-05,1.57961833543917e-05,MIG
14,43,24.6976435569606,3.6216685388834e-05,0.000110574077105049,MIG
14,44,342.039929851729,0.000501568196224442,0.000259868385464842,MIG
14,45,105.088906222013,0.000154102631116265,0.000159561886756925,MIG
14,46,22.4942739445826,3.29856587581852e-05,0.000132070771898179,MIG
14,47,0.93224116247565,1.36704073852366e-06,2.83982447780129e-06,MIG
14,48,4.80851063829787,7.05121185243661e-06,6.41986349099734e-05,MIG
14,49,182.125617487725,0.000267069454403114,0.000230700590019335,MIG
14,50,3094.38444695453,0.00453761298032293,0.00626189637503333,MIG
14,51,101.192614520278,0.000148389099360922,0.000180179321235102,MIG
