"codgeo","libgeo","pop_1975","pop_1982","pop_1990","pop_1999","pop_2009","pop_2014","tx_pop_1975","tx_pop_1982","tx_pop_1990","tx_pop_1999","tx_pop_2009","tx_pop_2014","tx_pop_sn_1975","tx_pop_sn_1982","tx_pop_sn_1990","tx_pop_sn_1999","tx_pop_sn_2009","tx_pop_sn_2014","tx_pop_sm_1975","tx_pop_sm_1982","tx_pop_sm_1990","tx_pop_sm_1999","tx_pop_sm_2009","tx_pop_sm_2014"
"111","Grands pôles urbains",33031297,33726701,35062524,36197413,37936342,38738103,1.1713647107636,0.29807668512507,0.486718515065498,0.354569163581608,0.470321478542002,0.419158920673102,0.868399311416916,0.663597868840441,0.650225866346097,0.580621458986278,0.586143479944888,0.574206122297854,0.302965399346685,-0.365521183715371,-0.163507351280598,-0.226052295404669,-0.115822001402886,-0.155047201624752
"112","Couronne des grands pôles urbains",7499539,8534738,9572306,10375513,11844053,12437519,1.06346677004159,1.86435327483121,1.44445130417918,0.899290345422421,1.33257441933952,0.982631327487971,0.292831995574926,0.188399372291187,0.310788870528537,0.311982285340656,0.460493778686313,0.442371693844203,0.770634774466662,1.67595390254002,1.13366243365065,0.587308060081765,0.872080640653203,0.540259633643768
"120","Communes multipolarisées",2570012,2675796,2805258,2938239,3293167,3414201,0.006978012557779,0.577896818455903,0.592355114998822,0.515936491426117,1.14692020324285,0.724487445399902,0.277875024372559,0.076771383099153,0.168749509479782,0.140940622525297,0.267121815356543,0.263411888578978,-0.27089701181478,0.50112543535675,0.42360560551904,0.374995868900819,0.879798387886308,0.461075556820923
"211","Moyens pôles",1763620,1789123,1816276,1849187,1929220,1931948,0.9331658020584,0.205311057678159,0.188461056955513,0.199730663500164,0.4245957955886,0.02826487703973,0.684408443817377,0.443637080165875,0.333015192160186,0.226093581741625,0.147772684896541,0.042977532976833,0.248757358241023,-0.238326022487716,-0.144554135204673,-0.026362918241461,0.276823110692059,-0.014712655937103
"212","Couronne des moyens pôles",264790,287375,308961,317824,350913,359717,-0.419776918833847,1.1761619389222,0.909448986861583,0.314746680524647,0.995326338364344,0.496815690695174,-0.098883378833096,-0.2222651828789,0.010869908209501,0.044035415079608,0.238837412028556,0.220869674395833,-0.320893540000751,1.39842712180111,0.898579078652082,0.270711265445039,0.756488926335788,0.275946016299341
"221","Petits pôles",2335246,2370971,2357171,2358411,2424590,2422164,0.719632907178247,0.217125906099547,-0.072940944006483,0.005843681927775,0.277126795829141,-0.020019644951552,0.54217650083247,0.266950907588814,0.134697609931972,-0.032036572375013,-0.144218662239617,-0.273813618770591,0.177456406345777,-0.049825001489268,-0.207638553938456,0.037880254302788,0.421345458068758,0.253793973819038
"222","Couronne des petits pôles",143142,148264,154312,156081,166465,167718,-0.71390404523769,0.503510861850853,0.501026692373108,0.12673108431398,0.646178521593566,0.150090933506375,-0.162233288193786,-0.358021585095823,-0.117469551882452,-0.113764252057999,0.055507631092205,0.012098311479764,-0.551670757043904,0.861532446946677,0.618496244255559,0.240495336371979,0.59067089050136,0.137992622026611
"300","Autres communes multipolarisées",2996812,2979345,2997054,3040086,3332728,3415222,-0.765619342491886,-0.083473416837443,0.074106551470132,0.158525500162665,0.923290101088115,0.490223892612041,-0.005209112362058,-0.23422926544075,-0.155218262303357,-0.13287820205585,0.051209059638607,0.074881946211898,-0.760410230129828,0.150755848603308,0.229324813773489,0.291403702218515,0.872081041449508,0.415341946400142
"400","Communes isolées hors influence des pôles",3159606,3057229,2966797,2917147,3027022,3020568,-0.876559055741078,-0.469443028909067,-0.374621915367335,-0.18734468849072,0.370416493230463,-0.042678985188061,-0.163370417337287,-0.404027220178427,-0.380396673749567,-0.411686651314805,-0.375008140682385,-0.44104703999115,-0.71318863840379,-0.06541580873064,0.005774758382233,0.224341962824084,0.745424633912848,0.398368054803089
